customer_id,segment,age,gender,loyalty_member
C02285,Rx-Only,68,M,False
C02286,Occasional Visitors,58,M,True
C02287,Occasional Visitors,55,F,False
C02288,Occasional Visitors,34,M,True
C02289,Health Seekers,22,M,True
C02290,Health Seekers,26,F,True
C02291,Chronic Loyalists,31,F,True
C02292,Rx-Only,44,F,False
C02293,Occasional Visitors,56,M,True
C02294,Health Seekers,45,M,False
C02295,Rx-Only,76,F,False
C02296,Rx-Only,22,F,True
C02297,At-Risk Lapsing,29,F,True
C02298,Health Seekers,51,F,False
C02299,Price Sensitives,32,M,True
C02300,Occasional Visitors,41,M,True
C02301,Occasional Visitors,67,M,False
C02302,Rx-Only,47,F,False
C02303,Rx-Only,31,M,False
C02304,Chronic Loyalists,59,M,True
C02305,Chronic Loyalists,23,F,True
C02306,Chronic Loyalists,54,F,True
C02307,Price Sensitives,26,M,True
C02308,Rx-Only,27,F,False
C02309,Chronic Loyalists,56,F,False
C02310,Health Seekers,66,M,True
C02311,Chronic Loyalists,64,F,True
C02312,Health Seekers,72,F,True
C02313,Rx-Only,52,M,True
C02314,Occasional Visitors,77,F,True
C02315,At-Risk Lapsing,46,F,True
C02316,Rx-Only,31,F,False
C02317,Occasional Visitors,73,M,True
C02318,Rx-Only,36,M,True
C02319,Rx-Only,70,M,True
C02320,Price Sensitives,56,F,False
C02321,Price Sensitives,34,M,True
C02322,Rx-Only,59,F,False
C02323,Occasional Visitors,65,M,True
C02324,Rx-Only,77,F,True
C02325,Rx-Only,27,M,True
C02326,Rx-Only,24,F,True
C02327,Occasional Visitors,64,M,True
C02328,Health Seekers,48,F,True
C02329,Occasional Visitors,68,F,True
C02330,Price Sensitives,67,M,True
C02331,Occasional Visitors,44,M,True
C02332,Occasional Visitors,72,F,True
C02333,At-Risk Lapsing,61,M,True
C02334,Rx-Only,24,M,True
C02335,Chronic Loyalists,32,F,False
C02336,Health Seekers,47,F,False
C02337,Chronic Loyalists,77,M,True
C02338,Chronic Loyalists,27,F,True
C02339,Occasional Visitors,69,F,True
C02340,Rx-Only,65,F,True
C02341,Rx-Only,67,F,True
C02342,Price Sensitives,26,F,False
C02343,Price Sensitives,57,M,False
C02344,Health Seekers,48,F,True
C02345,Rx-Only,43,M,True
C02346,Health Seekers,53,F,True
C02347,Rx-Only,38,F,True
C02348,Chronic Loyalists,43,F,False
C02349,Chronic Loyalists,38,F,False
C02350,Health Seekers,61,M,True
C02351,Rx-Only,50,M,True
C02352,Rx-Only,74,F,True
C02353,Occasional Visitors,50,F,True
C02354,Health Seekers,69,F,False
C02355,Health Seekers,75,F,True
C02356,Health Seekers,76,M,True
C02357,Rx-Only,65,M,True
C02358,Rx-Only,40,F,True
C02359,Health Seekers,40,F,False
C02360,Occasional Visitors,53,M,True
C02361,Price Sensitives,61,F,True
C02362,Health Seekers,64,F,False
C02363,Health Seekers,70,M,False
C02364,Health Seekers,47,M,False
C02365,Occasional Visitors,71,F,False
C02366,At-Risk Lapsing,44,M,True
C02367,Health Seekers,48,F,True
C02368,Chronic Loyalists,63,M,False
C02369,Health Seekers,31,M,True
C02370,Rx-Only,74,F,True
C02371,Occasional Visitors,70,M,True
C02372,Price Sensitives,34,F,True
C02373,Rx-Only,66,M,True
C02374,Rx-Only,70,F,True
C02375,Health Seekers,49,F,True
C02376,Occasional Visitors,60,M,True
C02377,At-Risk Lapsing,69,M,True
C02378,Health Seekers,75,M,True
C02379,Chronic Loyalists,35,M,False
C02380,Chronic Loyalists,62,F,True
C02381,Health Seekers,57,F,True
C02382,Health Seekers,31,M,False
C02383,At-Risk Lapsing,71,F,True
C02384,Occasional Visitors,25,F,True
C02385,Occasional Visitors,66,F,True
C02386,Health Seekers,43,F,True
C02387,Chronic Loyalists,59,F,True
C02388,Price Sensitives,30,M,True
C02389,Occasional Visitors,49,F,False
C02390,Price Sensitives,44,M,True
C02391,Rx-Only,74,M,True
C02392,Occasional Visitors,66,M,True
C02393,Rx-Only,60,M,True
C02394,Chronic Loyalists,58,M,False
C02395,Price Sensitives,58,F,True
C02396,Chronic Loyalists,22,M,True
C02397,At-Risk Lapsing,69,M,True
C02398,Rx-Only,32,M,True
C02399,Rx-Only,73,M,True
C02400,Occasional Visitors,75,M,True
C02401,Price Sensitives,49,M,True
C02402,Occasional Visitors,73,M,False
C02403,Rx-Only,72,F,True
C02404,Chronic Loyalists,24,M,True
C02405,Health Seekers,65,M,True
C02406,Chronic Loyalists,43,F,False
C02407,Chronic Loyalists,24,M,True
C02408,Rx-Only,50,F,True
C02409,Occasional Visitors,42,F,False
C02410,Rx-Only,33,F,True
C02411,Chronic Loyalists,47,F,True
C02412,Health Seekers,22,M,True
C02413,Occasional Visitors,75,M,True
C02414,Occasional Visitors,31,M,False
C02415,Rx-Only,24,M,True
C02416,Rx-Only,45,F,True
C02417,Occasional Visitors,31,M,True
C02418,Occasional Visitors,59,M,True
C02419,Rx-Only,31,M,True
C02420,Rx-Only,45,M,True
C02421,Health Seekers,36,F,True
C02422,Chronic Loyalists,29,F,True
C02423,Chronic Loyalists,22,F,True
C02424,Price Sensitives,45,M,True
C02425,Chronic Loyalists,69,F,True
C02426,Occasional Visitors,69,F,True
C02427,Health Seekers,40,F,True
C02428,Occasional Visitors,44,M,False
C02429,Price Sensitives,63,M,True
C02430,Rx-Only,38,F,True
C02431,Health Seekers,42,M,False
C02432,Rx-Only,74,F,True
C02433,Health Seekers,31,F,False
C02434,Price Sensitives,60,F,False
C02435,Rx-Only,31,F,True
C02436,Health Seekers,35,M,True
C02437,Occasional Visitors,50,F,True
C02438,Occasional Visitors,47,M,True
C02439,Chronic Loyalists,65,M,True
C02440,Health Seekers,34,M,True
C02441,At-Risk Lapsing,47,M,True
C02442,Health Seekers,47,M,True
C02443,Health Seekers,71,F,True
C02444,Health Seekers,57,M,True
C02445,Occasional Visitors,74,F,True
C02446,Price Sensitives,35,M,True
C02447,Rx-Only,31,F,True
C02448,Price Sensitives,59,M,True
C02449,Rx-Only,27,M,True
C02450,Rx-Only,65,F,True
C02451,Occasional Visitors,29,M,False
C02452,Occasional Visitors,47,M,True
C02453,Chronic Loyalists,24,F,True
C02454,Occasional Visitors,39,F,True
C02455,Rx-Only,24,F,True
C02456,Rx-Only,52,F,True
C02457,Health Seekers,35,M,True
C02458,Occasional Visitors,71,M,True
C02459,Occasional Visitors,25,F,True
C02460,Chronic Loyalists,38,M,True
C02461,Chronic Loyalists,30,F,False
C02462,Health Seekers,29,F,False
C02463,Chronic Loyalists,71,F,True
C02464,Rx-Only,40,F,True
C02465,At-Risk Lapsing,74,M,True
C02466,Price Sensitives,30,F,False
C02467,Rx-Only,41,F,True
C02468,Rx-Only,38,M,False
C02469,Chronic Loyalists,66,F,True
C02470,Price Sensitives,26,M,False
C02471,Occasional Visitors,51,F,True
C02472,Health Seekers,46,F,True
C02473,Rx-Only,71,F,True
C02474,Chronic Loyalists,53,F,False
C02475,Occasional Visitors,46,F,True
C02476,Health Seekers,53,F,False
C02477,Chronic Loyalists,40,F,False
C02478,Rx-Only,37,M,True
C02479,Price Sensitives,22,F,False
C02480,Chronic Loyalists,34,F,True
C02481,Chronic Loyalists,37,F,False
C02482,Occasional Visitors,33,F,False
C02483,Chronic Loyalists,76,F,True
C02484,Price Sensitives,47,M,True
C02485,Price Sensitives,59,F,True
C02486,Health Seekers,76,M,False
C02487,Rx-Only,27,F,True
C02488,Rx-Only,58,M,False
C02489,Occasional Visitors,39,F,True
C02490,Chronic Loyalists,34,F,True
C02491,Occasional Visitors,23,F,False
C02492,Rx-Only,43,F,True
C02493,Health Seekers,52,F,True
C02494,Chronic Loyalists,33,M,False
C02495,Occasional Visitors,37,F,True
C02496,Health Seekers,62,M,True
C02497,Rx-Only,33,F,False
C02498,At-Risk Lapsing,75,F,True
C02499,Health Seekers,44,F,True
C02500,Rx-Only,55,M,False
C02501,Chronic Loyalists,71,M,True
C02502,Rx-Only,48,M,True
C02503,Occasional Visitors,69,F,False
C02504,Chronic Loyalists,39,M,True
C02505,Occasional Visitors,46,F,False
C02506,Occasional Visitors,38,M,True
C02507,Occasional Visitors,34,M,True
C02508,Health Seekers,75,F,True
C02509,Rx-Only,47,F,True
C02510,Chronic Loyalists,41,M,True
C02511,Occasional Visitors,73,F,False
C02512,Occasional Visitors,31,F,True
C02513,Rx-Only,66,F,True
C02514,Chronic Loyalists,32,F,False
C02515,Chronic Loyalists,58,F,True
C02516,Occasional Visitors,52,F,True
C02517,Rx-Only,60,M,False
C02518,Rx-Only,56,M,True
C02519,Health Seekers,60,F,True
C02520,Rx-Only,27,M,False
C02521,Occasional Visitors,58,M,True
C02522,Occasional Visitors,71,M,True
C02523,Rx-Only,52,M,False
C02524,Occasional Visitors,69,F,True
C02525,Rx-Only,67,M,True
C02526,Rx-Only,77,M,True
C02527,Rx-Only,48,M,False
C02528,Chronic Loyalists,37,F,False
C02529,Chronic Loyalists,53,M,False
C02530,Price Sensitives,54,F,True
C02531,Health Seekers,41,F,True
C02532,At-Risk Lapsing,22,M,True
C02533,Occasional Visitors,67,M,True
C02534,Occasional Visitors,25,F,False
C02535,Occasional Visitors,76,M,True
C02536,Rx-Only,66,M,False
C02537,Health Seekers,46,F,True
C02538,Health Seekers,36,F,True
C02539,Occasional Visitors,56,F,False
C02540,Occasional Visitors,75,M,True
C02541,Chronic Loyalists,60,M,True
C02542,Health Seekers,23,F,True
C02543,Occasional Visitors,52,M,True
C02544,Occasional Visitors,39,M,True
C02545,Occasional Visitors,60,M,True
C02546,Occasional Visitors,67,F,True
C02547,Health Seekers,70,M,True
C02548,Rx-Only,34,M,True
C02549,Health Seekers,73,F,True
C02550,Chronic Loyalists,38,F,True
C02551,Rx-Only,35,M,True
C02552,Rx-Only,53,F,True
C02553,Health Seekers,60,F,True
C02554,Occasional Visitors,77,F,True
C02555,Rx-Only,28,M,True
C02556,Rx-Only,57,F,True
C02557,Rx-Only,77,M,True
C02558,Rx-Only,76,F,True
C02559,Occasional Visitors,71,F,False
C02560,Health Seekers,39,M,True
C02561,Health Seekers,75,M,False
C02562,Rx-Only,50,F,True
C02563,Rx-Only,77,M,True
C02564,Rx-Only,29,F,True
C02565,Health Seekers,34,M,True
C02566,Rx-Only,28,M,True
C02567,Rx-Only,69,F,True
C02568,Price Sensitives,60,F,False
C02569,Price Sensitives,52,M,True
C02570,Chronic Loyalists,22,M,False
C02571,Price Sensitives,74,F,True
C02572,Health Seekers,71,F,True
C02573,Health Seekers,26,F,True
C02574,Occasional Visitors,42,F,False
C02575,Occasional Visitors,28,F,False
C02576,Occasional Visitors,59,F,True
C02577,Occasional Visitors,36,F,True
C02578,At-Risk Lapsing,66,F,True
C02579,Rx-Only,70,F,True
C02580,Health Seekers,42,M,False
C02581,Rx-Only,66,M,True
C02582,Occasional Visitors,48,M,True
C02583,Rx-Only,64,M,True
C02584,Chronic Loyalists,31,F,False
C02585,Occasional Visitors,54,F,False
C02586,Price Sensitives,30,M,True
C02587,Rx-Only,32,M,True
C02588,Occasional Visitors,54,F,False
C02589,Chronic Loyalists,65,F,True
C02590,Health Seekers,51,M,True
C02591,Occasional Visitors,62,F,True
C02592,Rx-Only,63,F,False
C02593,Rx-Only,36,F,True
C02594,Chronic Loyalists,46,F,True
C02595,Occasional Visitors,44,F,True
C02596,Health Seekers,33,M,False
C02597,Price Sensitives,49,M,True
C02598,Occasional Visitors,32,F,True
C02599,At-Risk Lapsing,23,F,True
C02600,Chronic Loyalists,52,F,True
C02601,Health Seekers,42,M,True
C02602,Rx-Only,29,M,True
C02603,Rx-Only,74,M,False
C02604,Occasional Visitors,60,M,False
C02605,Health Seekers,73,F,True
C02606,Health Seekers,51,F,True
C02607,Price Sensitives,35,M,True
C02608,Price Sensitives,59,F,False
C02609,Rx-Only,57,F,True
C02610,Health Seekers,29,F,True
C02611,Occasional Visitors,35,F,True
C02612,Chronic Loyalists,59,F,False
C02613,Rx-Only,51,F,True
C02614,Price Sensitives,54,M,True
C02615,Health Seekers,57,F,True
C02616,Price Sensitives,62,M,True
C02617,Rx-Only,56,M,True
C02618,Occasional Visitors,23,F,True
C02619,Health Seekers,62,M,True
C02620,Chronic Loyalists,42,F,False
C02621,Rx-Only,74,F,True
C02622,Occasional Visitors,72,F,True
C02623,Rx-Only,53,M,False
C02624,Chronic Loyalists,70,F,True
C02625,Rx-Only,64,F,True
C02626,Rx-Only,34,M,True
C02627,Chronic Loyalists,66,F,True
C02628,Rx-Only,27,M,True
C02629,Occasional Visitors,74,F,False
C02630,Health Seekers,64,F,True
C02631,Chronic Loyalists,46,F,False
C02632,Health Seekers,45,M,True
C02633,Occasional Visitors,59,F,True
C02634,Chronic Loyalists,51,F,True
C02635,Rx-Only,46,M,True
C02636,Occasional Visitors,46,M,True
C02637,Health Seekers,75,M,True
C02638,Rx-Only,58,F,False
C02639,Rx-Only,24,M,True
C02640,Chronic Loyalists,40,F,True
C02641,Occasional Visitors,40,M,True
C02642,Price Sensitives,75,M,True
C02643,Health Seekers,40,F,True
C02644,Health Seekers,51,F,True
C02645,Occasional Visitors,34,M,True
C02646,Chronic Loyalists,41,F,True
C02647,Chronic Loyalists,55,F,True
C02648,Occasional Visitors,25,M,True
C02649,Health Seekers,30,M,True
C02650,Rx-Only,77,M,False
C02651,Health Seekers,30,F,True
C02652,Rx-Only,65,F,True
C02653,Rx-Only,27,F,True
C02654,Rx-Only,39,F,True
C02655,Price Sensitives,42,M,True
C02656,Price Sensitives,39,M,True
C02657,Rx-Only,38,M,False
C02658,Rx-Only,59,F,True
C02659,Occasional Visitors,22,M,True
C02660,Rx-Only,30,M,True
C02661,Rx-Only,40,F,True
C02662,Chronic Loyalists,76,M,False
C02663,At-Risk Lapsing,41,M,True
C02664,Price Sensitives,43,M,True
C02665,Price Sensitives,36,M,True
C02666,Health Seekers,47,F,True
C02667,Health Seekers,64,F,False
C02668,Occasional Visitors,54,M,False
C02669,Chronic Loyalists,73,F,True
C02670,Health Seekers,56,F,True
C02671,Rx-Only,58,M,True
C02672,Chronic Loyalists,43,F,True
C02673,Chronic Loyalists,29,M,True
C02674,Health Seekers,71,M,True
C02675,At-Risk Lapsing,75,F,False
C02676,Rx-Only,40,M,True
C02677,Occasional Visitors,45,M,False
C02678,Price Sensitives,56,M,True
C02679,Rx-Only,37,M,True
C02680,Occasional Visitors,43,M,True
C02681,Rx-Only,68,F,True
C02682,Occasional Visitors,73,F,True
C02683,Occasional Visitors,62,F,True
C02684,Rx-Only,22,F,False
C02685,Health Seekers,43,F,False
C02686,At-Risk Lapsing,55,M,True
C02687,Price Sensitives,58,F,True
C02688,Rx-Only,45,M,True
C02689,Occasional Visitors,38,F,True
C02690,Rx-Only,30,F,True
C02691,Occasional Visitors,44,F,True
C02692,Occasional Visitors,38,M,True
C02693,Occasional Visitors,40,F,True
C02694,At-Risk Lapsing,27,F,False
C02695,Health Seekers,43,F,True
C02696,Rx-Only,70,F,True
C02697,Occasional Visitors,63,M,True
C02698,Occasional Visitors,74,F,False
C02699,Rx-Only,49,M,True
C02700,Rx-Only,22,M,True
C02701,Rx-Only,60,M,True
C02702,Chronic Loyalists,68,M,True
C02703,Occasional Visitors,47,M,True
C02704,At-Risk Lapsing,25,M,True
C02705,Occasional Visitors,22,M,False
C02706,Health Seekers,45,M,True
C02707,Chronic Loyalists,25,F,True
C02708,Occasional Visitors,64,F,False
C02709,Rx-Only,45,F,True
C02710,Health Seekers,48,F,True
C02711,Occasional Visitors,27,F,False
C02712,Rx-Only,43,F,True
C02713,Occasional Visitors,22,F,True
C02714,Health Seekers,40,M,True
C02715,Rx-Only,61,F,True
C02716,Rx-Only,22,M,False
C02717,Rx-Only,69,F,True
C02718,Price Sensitives,69,M,True
C02719,Occasional Visitors,34,M,True
C02720,Health Seekers,50,F,True
C02721,Occasional Visitors,67,M,False
C02722,Price Sensitives,50,F,True
C02723,Occasional Visitors,32,F,True
C02724,Occasional Visitors,75,M,False
C02725,Chronic Loyalists,47,M,True
C02726,Price Sensitives,60,F,True
C02727,Chronic Loyalists,37,F,True
C02728,Health Seekers,46,M,False
C02729,Price Sensitives,53,F,True
C02730,Chronic Loyalists,41,F,True
C02731,At-Risk Lapsing,30,F,True
C02732,Chronic Loyalists,66,F,True
C02733,Chronic Loyalists,36,M,True
C02734,Occasional Visitors,30,F,False
C02735,Occasional Visitors,73,M,True
C02736,Occasional Visitors,70,M,True
C02737,Price Sensitives,28,F,True
C02738,At-Risk Lapsing,52,F,True
C02739,Rx-Only,61,M,True
C02740,Occasional Visitors,53,F,True
C02741,Rx-Only,77,M,True
C02742,Rx-Only,39,M,False
C02743,Occasional Visitors,71,M,True
C02744,Rx-Only,33,F,True
C02745,Rx-Only,65,M,False
C02746,Health Seekers,50,F,True
C02747,Occasional Visitors,40,F,True
C02748,Occasional Visitors,66,M,False
C02749,Health Seekers,69,F,True
C02750,Chronic Loyalists,40,F,False
C02751,Rx-Only,44,F,True
C02752,Rx-Only,65,F,False
C02753,Health Seekers,32,M,False
C02754,Price Sensitives,39,F,True
C02755,Chronic Loyalists,71,F,True
C02756,Rx-Only,39,M,True
C02757,Chronic Loyalists,56,F,False
C02758,Price Sensitives,41,M,True
C02759,Occasional Visitors,53,F,True
C02760,Rx-Only,69,M,True
C02761,Health Seekers,30,M,True
C02762,Price Sensitives,32,M,False
C02763,Health Seekers,32,M,True
C02764,Chronic Loyalists,46,F,False
C02765,Chronic Loyalists,63,F,False
C02766,Health Seekers,26,F,True
C02767,Health Seekers,53,M,True
C02768,Occasional Visitors,43,M,False
C02769,Health Seekers,45,F,True
C02770,Price Sensitives,73,M,True
C02771,Health Seekers,30,F,True
C02772,Health Seekers,61,F,True
C02773,Price Sensitives,26,F,True
C02774,Occasional Visitors,36,F,False
C02775,Health Seekers,68,F,True
C02776,Rx-Only,40,F,True
C02777,Health Seekers,52,F,True
C02778,Price Sensitives,24,F,True
C02779,Health Seekers,43,F,True
C02780,Price Sensitives,73,M,False
C02781,Chronic Loyalists,44,F,True
C02782,Rx-Only,42,M,False
C02783,Rx-Only,27,F,True
C02784,Chronic Loyalists,66,M,True
C02785,Price Sensitives,43,F,True
C02786,Chronic Loyalists,59,F,True
C02787,Chronic Loyalists,62,M,True
C02788,Health Seekers,36,M,False
C02789,Chronic Loyalists,54,F,True
C02790,Health Seekers,57,M,True
C02791,Occasional Visitors,52,M,True
C02792,Occasional Visitors,36,M,True
C02793,Chronic Loyalists,42,M,True
C02794,Health Seekers,25,F,False
C02795,Health Seekers,41,M,True
C02796,Chronic Loyalists,48,M,True
C02797,Health Seekers,30,M,True
C02798,Price Sensitives,55,M,False
C02799,Occasional Visitors,28,F,True
C02800,Health Seekers,24,F,False
C02801,Occasional Visitors,72,F,True
C02802,Price Sensitives,27,M,False
C02803,Health Seekers,50,F,True
C02804,Price Sensitives,69,F,True
C02805,Chronic Loyalists,26,M,True
C02806,Rx-Only,53,F,True
C02807,Chronic Loyalists,72,F,True
C02808,Occasional Visitors,27,F,False
C02809,Rx-Only,22,F,True
C02810,Price Sensitives,27,F,True
C02811,Health Seekers,52,F,True
C02812,Occasional Visitors,44,M,True
C02813,Chronic Loyalists,76,F,True
C02814,Price Sensitives,28,F,True
C02815,Occasional Visitors,68,M,False
C02816,Health Seekers,32,F,True
C02817,Chronic Loyalists,44,M,False
C02818,Health Seekers,43,F,True
C02819,Rx-Only,36,F,True
C02820,Occasional Visitors,63,F,True
C02821,Health Seekers,37,F,True
C02822,Chronic Loyalists,57,F,True
C02823,Chronic Loyalists,51,F,True
C02824,Rx-Only,65,M,True
C02825,Chronic Loyalists,27,F,True
C02826,Rx-Only,68,F,True
C02827,Rx-Only,43,F,True
C02828,Occasional Visitors,46,M,False
C02829,At-Risk Lapsing,33,F,True
C02830,Chronic Loyalists,44,M,True
C02831,Rx-Only,52,M,True
C02832,Occasional Visitors,27,F,True
C02833,Health Seekers,29,F,True
C02834,Health Seekers,48,F,True
C02835,Rx-Only,72,F,True
C02836,Rx-Only,56,M,True
C02837,Chronic Loyalists,40,F,True
C02838,Rx-Only,42,M,True
C02839,Rx-Only,68,F,True
C02840,Health Seekers,51,F,True
C02841,Price Sensitives,26,M,False
C02842,Rx-Only,76,M,True
C02843,Occasional Visitors,35,F,False
C02844,Rx-Only,34,M,True
C02845,Health Seekers,48,M,True
C02846,Health Seekers,28,F,True
C02847,Occasional Visitors,53,M,False
C02848,Chronic Loyalists,60,F,True
C02849,Health Seekers,74,M,True
C02850,Price Sensitives,34,M,True
C02851,Chronic Loyalists,62,M,True
C02852,Chronic Loyalists,23,F,True
C02853,Chronic Loyalists,63,F,False
C02854,Chronic Loyalists,53,F,True
C02855,Chronic Loyalists,62,F,True
C02856,Chronic Loyalists,48,F,True
C02857,Chronic Loyalists,58,M,True
C02858,Rx-Only,24,F,True
C02859,Occasional Visitors,69,F,True
C02860,Chronic Loyalists,71,F,True
C02861,Price Sensitives,48,F,False
C02862,Rx-Only,37,F,True
C02863,Chronic Loyalists,33,M,True
C02864,Occasional Visitors,63,M,True
C02865,Rx-Only,29,M,True
C02866,Price Sensitives,68,M,True
C02867,Health Seekers,25,F,True
C02868,Price Sensitives,59,M,False
C02869,Health Seekers,47,M,True
C02870,Occasional Visitors,47,M,True
C02871,Chronic Loyalists,56,F,True
C02872,Rx-Only,38,M,True
C02873,Health Seekers,45,M,True
C02874,At-Risk Lapsing,23,M,True
C02875,Occasional Visitors,43,F,True
C02876,Occasional Visitors,44,M,True
C02877,Chronic Loyalists,77,M,False
C02878,Occasional Visitors,58,F,True
C02879,Price Sensitives,62,M,True
C02880,Rx-Only,45,F,True
C02881,Health Seekers,28,F,True
C02882,Health Seekers,42,M,False
C02883,Occasional Visitors,76,F,True
C02884,Occasional Visitors,50,F,True
C02885,Rx-Only,44,M,False
C02886,Rx-Only,36,M,True
C02887,Occasional Visitors,48,M,True
C02888,At-Risk Lapsing,38,F,False
C02889,Price Sensitives,46,F,True
C02890,Occasional Visitors,31,F,True
C02891,Health Seekers,61,F,True
C02892,Rx-Only,34,F,True
C02893,Health Seekers,53,M,True
C02894,Occasional Visitors,34,F,True
C02895,Price Sensitives,73,M,False
C02896,Rx-Only,34,M,True
C02897,Occasional Visitors,59,F,True
C02898,Rx-Only,36,F,True
C02899,Price Sensitives,55,M,True
C02900,Occasional Visitors,50,F,True
C02901,At-Risk Lapsing,42,F,True
C02902,Rx-Only,72,M,True
C02903,Occasional Visitors,70,F,True
C02904,Health Seekers,75,M,True
C02905,Chronic Loyalists,62,F,True
C02906,Rx-Only,59,M,True
C02907,Rx-Only,60,F,False
C02908,Price Sensitives,57,F,True
C02909,Occasional Visitors,71,F,False
C02910,Chronic Loyalists,77,F,False
C02911,At-Risk Lapsing,41,M,False
C02912,Health Seekers,72,F,False
C02913,Rx-Only,45,F,False
C02914,Chronic Loyalists,68,F,True
C02915,Rx-Only,40,M,False
C02916,Chronic Loyalists,60,F,True
C02917,Rx-Only,58,F,False
C02918,Health Seekers,42,M,True
C02919,Chronic Loyalists,27,F,True
C02920,Rx-Only,76,M,False
C02921,Rx-Only,38,M,True
C02922,Price Sensitives,50,F,True
C02923,Occasional Visitors,49,F,True
C02924,Health Seekers,26,F,True
C02925,Chronic Loyalists,57,F,True
C02926,Price Sensitives,29,F,False
C02927,Occasional Visitors,32,F,True
C02928,Chronic Loyalists,76,F,True
C02929,Price Sensitives,55,F,False
C02930,Rx-Only,72,M,True
C02931,Occasional Visitors,49,M,True
C02932,At-Risk Lapsing,56,M,False
C02933,Health Seekers,71,F,True
C02934,Health Seekers,57,F,True
C02935,Chronic Loyalists,44,M,True
C02936,Health Seekers,37,F,False
C02937,Chronic Loyalists,33,F,False
C02938,Rx-Only,53,F,True
C02939,Occasional Visitors,45,M,True
C02940,Rx-Only,46,M,False
C02941,Health Seekers,66,M,True
C02942,Rx-Only,52,M,True
C02943,Health Seekers,65,F,False
C02944,Occasional Visitors,66,M,True
C02945,Occasional Visitors,38,F,True
C02946,Health Seekers,62,F,False
C02947,Rx-Only,75,M,True
C02948,Health Seekers,23,F,True
C02949,Health Seekers,50,F,True
C02950,Chronic Loyalists,65,F,True
C02951,Occasional Visitors,47,F,True
C02952,Chronic Loyalists,40,F,False
C02953,Rx-Only,56,F,True
C02954,Occasional Visitors,51,F,False
C02955,At-Risk Lapsing,44,M,True
C02956,Chronic Loyalists,49,F,True
C02957,Health Seekers,76,M,True
C02958,Health Seekers,47,F,False
C02959,Chronic Loyalists,74,M,True
C02960,Rx-Only,22,M,True
C02961,Rx-Only,42,F,True
C02962,Health Seekers,73,F,True
C02963,Rx-Only,40,F,True
C02964,Occasional Visitors,38,M,False
C02965,Chronic Loyalists,60,M,True
C02966,Rx-Only,74,M,True
C02967,Price Sensitives,75,F,False
C02968,Rx-Only,66,M,False
C02969,Health Seekers,60,M,True
C02970,Chronic Loyalists,36,F,True
C02971,At-Risk Lapsing,55,M,False
C02972,Health Seekers,26,M,True
C02973,Occasional Visitors,34,F,True
C02974,Occasional Visitors,58,F,False
C02975,Rx-Only,51,F,False
C02976,Occasional Visitors,40,M,True
C02977,Price Sensitives,68,M,True
C02978,At-Risk Lapsing,38,M,True
C02979,Health Seekers,45,F,True
C02980,Occasional Visitors,50,F,True
C02981,At-Risk Lapsing,44,F,True
C02982,Chronic Loyalists,29,F,True
C02983,Health Seekers,73,F,True
C02984,Rx-Only,69,F,False
C02985,Chronic Loyalists,61,F,True
C02986,Chronic Loyalists,51,F,False
C02987,Occasional Visitors,51,M,True
C02988,Occasional Visitors,39,M,True
C02989,Rx-Only,38,F,True
C02990,Health Seekers,72,F,False
C02991,Price Sensitives,29,M,False
C02992,Price Sensitives,73,F,True
C02993,Rx-Only,49,F,True
C02994,Price Sensitives,46,F,True
C02995,Rx-Only,77,M,True
C02996,Occasional Visitors,42,F,False
C02997,Health Seekers,58,F,True
C02998,Price Sensitives,22,F,True
C02999,Chronic Loyalists,73,F,True
C03000,Rx-Only,67,F,True
C03001,At-Risk Lapsing,22,F,True
C03002,Occasional Visitors,36,M,True
C03003,Occasional Visitors,42,M,True
C03004,Price Sensitives,49,F,True
C03005,Occasional Visitors,58,F,True
C03006,Occasional Visitors,72,F,True
C03007,Health Seekers,77,M,False
C03008,Occasional Visitors,58,F,False
C03009,At-Risk Lapsing,48,M,True
C03010,Health Seekers,59,M,True
C03011,Health Seekers,63,F,True
C03012,Rx-Only,45,F,True
C03013,Chronic Loyalists,28,M,True
C03014,Occasional Visitors,63,F,False
C03015,Price Sensitives,33,M,True
C03016,Price Sensitives,73,M,True
C03017,Chronic Loyalists,35,F,True
C03018,Occasional Visitors,64,M,True
C03019,Occasional Visitors,25,M,True
C03020,Occasional Visitors,52,F,False
C03021,Occasional Visitors,44,F,False
C03022,Occasional Visitors,65,F,True
C03023,Health Seekers,31,M,True
C03024,Health Seekers,25,F,True
C03025,Rx-Only,26,F,False
C03026,Chronic Loyalists,29,M,True
C03027,Health Seekers,49,F,True
C03028,Occasional Visitors,25,M,True
C03029,Occasional Visitors,55,M,False
C03030,Chronic Loyalists,77,F,True
C03031,Health Seekers,75,F,True
C03032,Occasional Visitors,24,M,True
C03033,Price Sensitives,73,M,False
C03034,At-Risk Lapsing,43,F,True
C03035,Price Sensitives,22,F,True
C03036,Occasional Visitors,23,M,True
C03037,Rx-Only,74,F,True
C03038,Occasional Visitors,23,F,True
C03039,Health Seekers,52,F,True
C03040,Chronic Loyalists,59,F,True
C03041,Occasional Visitors,44,M,True
C03042,Health Seekers,53,F,True
C03043,Chronic Loyalists,57,F,True
C03044,Chronic Loyalists,68,F,True
C03045,Occasional Visitors,30,F,True
C03046,Rx-Only,57,M,True
C03047,Chronic Loyalists,56,F,True
C03048,Chronic Loyalists,64,M,False
C03049,Rx-Only,27,F,True
